Date,Close,High,Low,Open,Volume
04-04-2001,20.63214111,20.87987784,20.37094094,20.47326691,20329316
05-04-2001,20.63214111,20.63214111,20.63214111,20.63214111,0
06-04-2001,20.6132946,21.16262337,20.51904755,20.62675806,16347064
09-04-2001,19.23996925,20.66445542,18.94376324,20.4759599,68517838
10-04-2001,17.69700241,19.1295661,17.57313405,19.1295661,51180311
11-04-2001,17.46272659,18.17900833,16.51486603,17.77239746,79577889
12-04-2001,16.01400948,17.12613027,15.73126693,17.12613027,91028313
13-04-2001,16.01400948,16.01400948,16.01400948,16.01400948,0
16-04-2001,16.59565353,16.85685374,15.61817142,15.75819623,63144487
17-04-2001,16.97533798,17.33078672,16.47986586,16.53372112,55346202
18-04-2001,17.62160301,17.76701375,16.31829378,16.9107072,92069344
19-04-2001,19.91316986,20.38979251,17.76970866,17.76970866,148974490
20-04-2001,19.32613945,20.19052504,19.01646853,19.92124592,80686282
23-04-2001,19.07032776,19.57118581,18.88991114,19.11879706,45602314
24-04-2001,18.81989288,19.01108136,18.55330678,18.91414135,37334378
25-04-2001,19.31536674,19.54963856,18.74180273,18.84951322,69473779
26-04-2001,19.51166725,20.11925781,19.34396085,19.81958675,71457307
27-04-2001,18.98930359,19.29997257,18.28823517,19.29997257,72373573
30-04-2001,18.83259392,19.43193749,18.365215,19.1735042,46574990
01-05-2001,18.83259392,18.83259392,18.83259392,18.83259392,0
02-05-2001,18.82159805,19.05253806,18.48618522,18.80510265,31688179
03-05-2001,18.91232681,19.17900861,18.67588928,18.75011932,32772960
04-05-2001,18.89857483,19.02504199,18.75011331,18.86833351,17594955
07-05-2001,18.74461746,19.10202316,18.67038596,18.86008672,15749006
08-05-2001,19.03054047,19.14600972,18.69787717,18.72261953,30808142
09-05-2001,19.34121132,19.67387465,19.05528618,19.08002854,62306141
10-05-2001,19.5281601,19.61338803,19.27797526,19.34945727,30532185
11-05-2001,19.53916168,19.86632757,19.47318008,19.59964727,31238931
14-05-2001,19.78384209,19.90755975,19.50066502,19.51990989,24879040
15-05-2001,20.38868904,20.47666499,19.14326219,19.629886,65107625
16-05-2001,20.1769886,20.60862568,20.07801477,20.4876575,46455448
17-05-2001,21.03477287,21.1722365,20.28421673,20.28421673,81220452
18-05-2001,20.61138344,21.16124091,20.50966008,21.15299248,42258187
21-05-2001,20.71035004,20.97703025,20.43267339,20.45466627,40671474
22-05-2001,20.75433922,20.97703073,20.65811485,20.77633357,29510899
23-05-2001,20.95228958,21.07325926,20.72135107,20.73234752,26407985
24-05-2001,21.6038723,21.68635076,20.94954353,20.94954353,94556989
25-05-2001,21.63961029,21.86780077,21.50214523,21.66160317,59731991
28-05-2001,21.9282856,22.09873999,21.66435337,21.66435337,36493007
29-05-2001,22.18122292,22.37642117,21.8293147,21.93928501,42811487
30-05-2001,21.52964401,22.36267717,21.44166658,22.32418595,54700207
31-05-2001,21.57088089,21.65335935,21.05951324,21.42241936,42893875
01-06-2001,20.90830421,21.67810372,20.790084,21.62311709,43078103
04-06-2001,20.60588074,21.05676279,20.41343198,21.00452712,31130355
05-06-2001,20.50690842,20.77358869,20.37219281,20.4959105,28362650
06-06-2001,20.10000992,20.67461107,20.00653503,20.61412697,39624813
07-06-2001,20.02577782,20.20448209,19.63812943,20.17973826,52703851
08-06-2001,20.36669731,20.53440227,20.03403394,20.06977422,50362650
11-06-2001,20.38319016,20.47941454,20.13025581,20.3447004,37387314
12-06-2001,20.34744644,20.41617898,20.20723336,20.33919948,19314752
13-06-2001,20.64162064,20.72409909,20.34744708,20.39968422,32180868
14-06-2001,20.00928879,20.80108267,19.91031492,20.55639675,65138602
15-06-2001,19.66287994,19.91031535,19.41544306,19.91031535,47495514
18-06-2001,18.72811699,19.62988243,18.64563854,19.52540963,55464526
19-06-2001,19.07178116,19.13501474,18.67588425,18.69512913,36523999
20-06-2001,18.96181107,19.29997337,18.42020206,18.42020206,26094230
21-06-2001,18.75561333,19.26972897,18.69512922,18.95631053,47233211
22-06-2001,18.82709503,18.90407454,18.48618328,18.80510068,31187017
25-06-2001,18.7748642,18.86559112,18.4504492,18.73362495,24725145
26-06-2001,19.06903458,19.18175437,18.64014534,18.72262381,28403417
27-06-2001,19.69036484,19.78934014,18.84908356,19.02503835,44329523
28-06-2001,19.92130852,20.14949901,19.60239113,19.68486959,38544176
29-06-2001,20.26221848,20.53439618,19.80033857,19.93230321,26944326
02-07-2001,19.72061157,21.71933943,19.3714514,20.38868767,14112521
03-07-2001,18.1122818,19.35495773,17.81535874,19.22299307,65799036
04-07-2001,17.93632317,18.22774868,17.70538469,17.76036983,39504767
05-07-2001,18.24149895,18.49718131,18.03805226,18.25524487,28086259
06-07-2001,17.90883636,18.10678411,17.65040304,17.81535998,17151702
09-07-2001,17.99131012,18.14526911,17.38096871,17.81535531,35909821
10-07-2001,18.34872055,18.41470215,17.98031547,18.22775233,24974270
11-07-2001,18.50817299,18.73636344,18.09578079,18.25523872,16015356
12-07-2001,18.70612144,18.84358502,18.5411631,18.6126451,17476842
13-07-2001,18.9150753,19.28622843,18.27174292,18.79135612,28580447
16-07-2001,18.25524521,18.80510265,18.14527343,18.63464675,21472159
17-07-2001,18.31023216,18.49718199,17.87584545,18.0902886,16188394
18-07-2001,17.96657181,18.44494725,17.87034741,18.36796774,20781490
19-07-2001,17.82085991,17.95007658,17.650404,17.87034758,16907479
20-07-2001,17.26000214,17.9308277,17.07305087,17.92532875,25611498
23-07-2001,17.21051979,17.37547676,16.49570677,17.04556283,1948391
24-07-2001,17.28475189,17.40297066,16.56169041,16.56169041,13896909
25-07-2001,17.08404922,17.34523201,16.97407892,17.29299487,17154376
26-07-2001,16.76238441,17.17752624,16.64966315,16.93558832,30470005
27-07-2001,16.82836533,16.93283814,16.49570201,16.68815077,17946522
30-07-2001,17.20226669,17.26550027,16.67715319,16.79537191,21004692
31-07-2001,17.53218269,17.63665551,16.69640015,17.30674166,55492156
01-08-2001,17.34798241,17.71913552,17.16927807,17.6476535,26261387
02-08-2001,17.47444725,17.64490166,17.02081572,17.26550162,22788924
03-08-2001,17.44145775,17.65590236,17.06205766,17.45795315,48046979
06-08-2001,17.77136803,17.85109847,17.33423339,17.43045776,25558407
07-08-2001,18.09853554,18.14527373,17.65315239,17.65315239,32886578
08-08-2001,18.06004524,18.20025981,17.73563033,17.86484699,24997699
09-08-2001,18.46419144,18.68138553,17.87034674,17.92533189,32633546
10-08-2001,18.68413544,18.77486235,18.37071692,18.58516155,35529952
13-08-2001,17.95557022,18.74461599,17.8483494,18.66763502,27804630
14-08-2001,17.65315056,18.12877645,17.57617105,18.12877645,41322595
15-08-2001,17.65315056,17.65315056,17.65315056,17.65315056,0
16-08-2001,17.97481728,18.22500067,17.65040092,17.76037269,40314418
17-08-2001,17.4607029,18.07929145,17.38922234,17.98031757,37882790
20-08-2001,17.47719574,17.69988876,17.29574342,17.32048725,27714988
21-08-2001,17.53493309,17.74387874,17.48544542,17.48544542,25945335
22-08-2001,17.53493309,17.53493309,17.53493309,17.53493309,0
23-08-2001,17.43045998,18.5851585,17.38097231,17.58991795,24387653
24-08-2001,17.32873726,17.49919315,17.27650011,17.48544576,20928018
27-08-2001,17.33698082,17.58991513,17.21601262,17.48544233,18360044
28-08-2001,17.20226669,17.46894693,17.16652495,17.26000132,14452184
29-08-2001,17.50744057,17.60916392,17.15003337,17.15553232,48566417
30-08-2001,17.54593277,17.67239997,17.32049168,17.44420941,27727662
31-08-2001,17.10879326,17.54043047,17.0208173,17.50743967,39395546
03-09-2001,17.19401932,17.32048648,17.10054442,17.10054442,16171687
04-09-2001,17.28475189,17.39747317,16.97133335,17.20502142,22366089
05-09-2001,17.10879326,17.37547354,17.03456323,17.2105166,11804371
06-09-2001,17.13353539,17.48544357,17.01806613,17.48544357,16967446
07-09-2001,16.91909218,17.24900454,16.82836529,17.24900454,20467497
10-09-2001,16.72389603,17.01257069,16.67440835,16.88060454,12647198
11-09-2001,16.77338028,16.8806011,16.66065903,16.79812264,14673580
12-09-2001,16.38023376,16.57818298,15.17879698,16.22077578,34785814
13-09-2001,15.96234512,16.6606627,15.83862594,16.49570575,20201511
14-09-2001,14.3677578,16.039323,14.3677578,16.039323,31589350
17-09-2001,14.44198704,14.598697,13.25154679,13.87013674,100059643
18-09-2001,13.91962433,15.31351286,13.74642042,14.29627641,87037267
19-09-2001,13.57596397,14.37875431,13.3697678,14.29627584,54005126
20-09-2001,13.19106388,13.49898338,12.7456793,13.30103419,61146786
21-09-2001,11.9126482,12.86664963,11.87415844,12.84740475,73484375
24-09-2001,12.16008091,12.47349859,11.79992431,11.95938226,101903813
25-09-2001,11.36004066,12.59171944,11.19508373,12.37727631,99719112
26-09-2001,12.48999596,12.49824439,11.5414936,11.5414936,91794116
27-09-2001,13.29003716,13.46049303,11.81917008,11.81917008,134391056
28-09-2001,14.54921055,14.62069258,13.11408427,13.41650631,145786541
01-10-2001,14.2715292,14.92860881,13.92786947,14.51621655,204260754
02-10-2001,14.2715292,14.2715292,14.2715292,14.2715292,0
03-10-2001,13.55946922,14.40075082,13.3120338,14.35126315,99945731
04-10-2001,13.71617699,14.06533721,13.39176207,13.69418263,149091469
05-10-2001,13.78215981,14.13131855,13.3945113,13.6914329,71438233
08-10-2001,13.87563324,14.07358093,13.22405261,13.30653106,103922801
09-10-2001,13.91687584,14.17530769,13.70243123,14.02134867,103584608
10-10-2001,14.19455051,14.50521947,13.85638825,13.85638825,90542542
11-10-2001,14.59319687,14.77464918,14.29627383,14.29627383,79497826
12-10-2001,14.68392563,15.00009358,14.57670333,14.68942458,87830406
15-10-2001,15.04408169,15.2145361,14.46123201,14.60419605,66342603
16-10-2001,15.04408169,15.22553402,14.93685939,15.11556224,45376787
17-10-2001,15.64617252,15.76439125,15.01108726,15.12105902,59714247
18-10-2001,15.17329502,15.42347986,15.07157169,15.37949116,42306432
19-10-2001,15.20353794,15.3135097,15.03858103,15.14855279,38912730
22-10-2001,15.00009346,15.58294169,14.84613297,15.21728607,42206273
23-10-2001,15.11556149,15.26677249,15.02483606,15.21453534,26546026
24-10-2001,14.62344074,15.28601793,14.54920924,15.28601793,47907075
25-10-2001,14.51072216,14.81864172,14.3925034,14.79114987,27738810
26-10-2001,14.51072216,14.51072216,14.51072216,14.51072216,0
29-10-2001,14.32101536,14.86812316,14.1368136,14.62618678,30511794
30-10-2001,13.88663197,14.16980763,13.80965246,14.07633272,34700611
31-10-2001,13.98835659,14.21104964,13.65019574,13.9663637,107369902
01-11-2001,14.33476353,14.4557332,14.03509248,14.13131686,54707587
02-11-2001,14.45848274,14.79114605,14.29902331,14.32376714,44285269
05-11-2001,14.37875366,14.48322795,14.14506566,14.48322795,34339311
06-11-2001,14.43374062,14.68117602,14.22754445,14.57120424,33712838
07-11-2001,14.24678898,14.65368235,14.09282849,14.5986972,22285087
08-11-2001,14.33476353,14.43098937,13.84814122,14.24128863,41576201
09-11-2001,14.51896763,14.65093229,14.31277147,14.48872484,34613167
12-11-2001,14.637187,14.81314038,14.47772903,14.56570645,27757758
13-11-2001,14.76090145,14.81863607,14.47772584,14.62618734,32125312
14-11-2001,15.0220871,15.10731357,14.90936584,14.95060508,12335502
15-11-2001,15.28876972,15.37949516,14.95610634,15.0110915,31320535
16-11-2001,15.28876972,15.28876972,15.28876972,15.28876972,0
19-11-2001,16.78437233,16.82011259,15.62142577,15.62142577,71040018
20-11-2001,16.003582,17.10054745,15.83587705,17.04556082,44342547
21-11-2001,16.18778419,16.61942141,15.80838266,16.05581806,40602096
22-11-2001,16.05031586,16.40772297,15.95134201,16.22077171,31503531
23-11-2001,16.05031586,16.30325016,15.65716848,16.05581481,36048423
26-11-2001,16.41872406,16.58917996,16.17953707,16.25926607,36689979
27-11-2001,16.12179756,16.76512976,15.98983146,16.60567035,27767645
28-11-2001,15.9760828,16.17952941,15.68740681,16.1217948,32388329
29-11-2001,15.94309902,16.0448209,15.72590346,15.94584703,24401629
30-11-2001,15.94309902,15.94309902,15.94309902,15.94309902,0
03-12-2001,15.97059059,16.14929345,15.72590319,16.00633087,26789941
04-12-2001,16.41322517,16.5506888,16.00083284,16.05581799,34449596
05-12-2001,17.22701073,17.36447433,16.71564314,16.77887672,45707249
06-12-2001,17.04280853,17.84285076,16.8311149,17.59541538,48654406
07-12-2001,17.15553474,17.36448043,17.04556294,17.04556294,30398723
10-12-2001,17.32323647,17.5926662,17.10054492,17.10054492,20566620
11-12-2001,17.07030487,17.47719828,16.99332535,17.32048977,23066337
12-12-2001,17.10054779,17.58991968,16.99607496,17.21051811,25557637
13-12-2001,17.10054779,17.54043201,16.2565167,17.19677219,57676438
14-12-2001,17.0620575,17.15553241,16.78437929,17.10054725,18745655
17-12-2001,17.0620575,17.0620575,17.0620575,17.0620575,0
18-12-2001,16.99882317,17.29574477,16.6386665,17.04555989,21648727
19-12-2001,16.97407532,17.26000041,16.88059896,17.26000041,35696394
20-12-2001,17.0620575,17.15553241,16.63866722,16.96308215,24662041
21-12-2001,17.06480408,17.12803766,16.77063049,16.77063049,14107101
24-12-2001,17.08404922,17.1775256,16.77063076,16.82561738,13869867
25-12-2001,17.08404922,17.08404922,17.08404922,17.08404922,0
26-12-2001,16.86960602,17.21051632,16.68265326,17.04006191,9321039
27-12-2001,16.61942482,16.85036487,16.39673321,16.77063439,35795461
28-12-2001,16.60017776,16.76513471,15.90185875,16.49570493,29663225
31-12-2001,16.8366127,16.98232327,16.41872001,16.71564303,16250994
01-01-2002,16.77062798,16.98507254,16.63866333,16.76513049,9645367
02-01-2002,16.6936512,16.82561733,16.55068862,16.71839503,9579602
03-01-2002,16.30049896,16.87784805,16.23451592,16.77062579,22102484
04-01-2002,17.65315056,17.91158386,16.38573085,16.55068777,62707885
07-01-2002,17.59541702,18.17551577,17.44695549,17.5404304,42526568
08-01-2002,17.47719574,17.87034464,17.35347952,17.65315057,23035569
09-01-2002,18.05455017,18.44769768,17.38097495,17.59541958,87376887
10-01-2002,17.85110092,18.40095688,17.68339304,18.150772,34331917
11-01-2002,17.9693203,18.4202024,17.4881954,17.98031674,42278396
14-01-2002,17.90883636,18.91507488,17.71913559,18.20026049,65636529
15-01-2002,17.74662971,18.08479208,17.61466503,17.86484995,23187797
16-01-2002,17.60915565,17.95281677,17.38096523,17.87583729,18179387
17-01-2002,17.5239315,17.75762094,17.35072617,17.43045661,27352232
18-01-2002,17.13353539,18.13977376,16.96307951,18.13977376,32497955
21-01-2002,17.17752457,17.35897689,17.10054506,17.21051536,14862513
22-01-2002,17.18852425,17.52943457,16.99332452,17.15553198,27447966
23-01-2002,17.30124664,17.42496437,17.086802,17.15553456,16462461
24-01-2002,17.2407589,17.43045966,17.12803764,17.34798119,11791529
25-01-2002,17.3094902,17.32048665,17.15552973,17.31773717,8558065
28-01-2002,17.29024506,17.81535712,17.19126973,17.37547152,32907556
29-01-2002,17.40846634,17.51018969,17.2600048,17.37547407,21020125
30-01-2002,17.26824951,17.48544357,17.00156926,17.31498917,19921605
31-01-2002,16.50120163,17.65040271,16.363738,17.65040271,94887745
01-02-2002,16.53144073,16.79262348,16.39122766,16.53144073,62540337
04-02-2002,16.64966011,16.85310677,16.31149786,16.85310677,26850286
05-02-2002,16.16028976,16.60567287,16.0613159,16.38573079,45867165
06-02-2002,16.03932381,16.35824125,15.9650923,16.22077615,61498409
07-02-2002,16.93283844,17.47994634,16.05306722,16.0558167,113657573
08-02-2002,17.11153984,17.29299214,16.83661264,16.93558502,59848718
11-02-2002,16.96858215,17.43046221,16.88610368,17.26550526,34021971
12-02-2002,17.00156784,17.2929919,16.91909086,17.04555654,40477289
13-02-2002,17.04555702,17.21051393,17.00431779,17.04555702,47407776
14-02-2002,17.1307869,17.39746863,17.05105791,17.17752508,28104451
15-02-2002,17.3534832,17.58442177,17.10879577,17.21051913,69678425
18-02-2002,17.5266819,17.69438829,17.39196778,17.48544267,49775515
19-02-2002,17.64215279,17.76037151,17.51293615,17.60641105,40018084
20-02-2002,17.43320847,17.51018797,17.21876388,17.45795083,25876728
21-02-2002,17.28749657,17.65040271,17.18302521,17.50744013,19779727
22-02-2002,17.3149929,17.33973527,17.18852571,17.2105186,11669172
25-02-2002,17.30399323,17.41671448,17.21051684,17.33148507,12099948
26-02-2002,17.66964912,17.8153612,17.35348261,17.45245649,40451157
27-02-2002,17.91158676,18.15902219,17.49919439,17.81536089,101030821
28-02-2002,16.92733955,18.10953131,16.77338054,17.96931822,83680802
01-03-2002,17.72188377,17.85384844,16.78437787,16.93558741,63239227
04-03-2002,17.24625778,18.69512987,17.15553088,18.36521601,158828803
05-03-2002,17.25175476,17.56242224,17.1610264,17.54042788,61248668
06-03-2002,16.9163456,17.67789826,16.84761451,16.93559048,46666285
07-03-2002,17.11704063,17.17752474,16.86135681,17.04555861,30686653
08-03-2002,16.87785149,17.29299326,16.80637094,17.15003069,25543031
11-03-2002,16.41047668,17.0153193,16.33349717,17.0153193,55717669
12-03-2002,16.06956673,16.46546373,16.02832749,16.4352224,36594497
13-03-2002,16.14653778,16.41871692,16.05581238,16.11079752,38789212
14-03-2002,16.35824013,16.40772633,16.18228528,16.33349629,22150267
15-03-2002,16.93834114,17.01532066,16.39948008,16.39948008,58963177
18-03-2002,16.86410713,17.19951995,16.77612971,17.08404922,28846110
19-03-2002,16.47370911,16.9190937,16.39947761,16.88060248,22878230
20-03-2002,16.70190048,16.7623846,16.41322584,16.55068946,33074349
21-03-2002,16.6909008,16.75138491,16.55618667,16.60567286,16132181
22-03-2002,16.70465088,16.74863959,16.33624575,16.49020626,26800906
25-03-2002,16.70465088,16.70465088,16.70465088,16.70465088,0
26-03-2002,16.49570465,16.63316828,16.42972158,16.62766932,17638257
27-03-2002,16.50120163,16.68265397,16.21252699,16.65516212,32848472
28-03-2002,16.51219559,16.67440301,16.36098461,16.55068533,42148435
29-03-2002,16.51219559,16.51219559,16.51219559,16.51219559,0
01-04-2002,16.61392021,16.95208247,16.45721173,16.5864269,35258574
02-04-2002,16.6909008,16.72939202,16.5231944,16.5231944,21033737
03-04-2002,16.4379673,16.68540417,16.36098779,16.68540417,14761709
04-04-2002,16.78987503,17.5899173,16.52319476,16.52319476,138320973
05-04-2002,16.80912399,17.10054963,16.77063423,16.83936679,46535736
08-04-2002,16.6606617,16.94658687,16.60842455,16.89435119,24111052
09-04-2002,16.50394821,16.72389174,16.45171254,16.68815,19790832
10-04-2002,16.28950882,16.61667324,16.18778547,16.495705,37386600
11-04-2002,16.30600166,16.52044625,16.23726912,16.39397908,11311359
12-04-2002,16.39947701,16.48470495,16.25101695,16.3224975,14316453
15-04-2002,16.19053078,16.48745382,16.13004667,16.38573048,9075948
16-04-2002,15.89360905,16.24001828,15.80013268,16.16578679,21118198
17-04-2002,15.94858932,16.07780593,15.87160985,16.04756315,13138234
18-04-2002,16.07506371,16.262015,16.00083367,16.05581883,27042174
19-04-2002,15.65442467,16.44072118,15.5197105,16.08606195,26920238
22-04-2002,15.79463673,15.91560643,15.40973767,15.67091901,24606472
23-04-2002,16.01183128,16.1987826,15.73415306,15.84687433,51300609
24-04-2002,15.92659855,17.58441603,15.89085828,16.11080033,16814924
25-04-2002,15.7808876,15.99533218,15.68191375,15.97333783,23665824
26-04-2002,15.86336517,15.99533129,15.70390722,15.80838003,15820877
29-04-2002,15.13755703,15.89086115,14.99184497,15.89086115,66095201
30-04-2002,15.30526447,15.37949451,15.04133365,15.12106265,23646232
01-05-2002,15.30526447,15.30526447,15.30526447,15.30526447,0
02-05-2002,15.63517666,15.72590209,15.47846816,15.6131823,18346250
03-05-2002,15.82762527,15.94309599,15.65441993,15.67091533,24265829
06-05-2002,15.92934608,16.00082809,15.81662633,15.83861921,19012565
07-05-2002,16.11905289,16.18228648,15.78913899,15.89086235,16862118
08-05-2002,15.94309902,16.24277011,15.86886752,16.16578913,24711295
09-05-2002,16.02557564,16.20702944,15.90460741,16.08331027,16979041
10-05-2002,15.83862305,16.07231251,15.6764156,16.03382276,18418596
13-05-2002,15.72590256,15.94584611,15.6874128,15.94584611,11945493
14-05-2002,15.59943676,15.88536191,15.56094701,15.8248778,12623769
15-05-2002,15.55545139,15.78089248,15.40698983,15.65442528,15197303
16-05-2002,15.28051949,15.63242771,15.12930847,15.61593231,18686347
17-05-2002,15.43998051,15.80563469,15.15405385,15.34100516,40395769
20-05-2002,15.18704605,15.93485128,14.98359787,15.92935232,34081238
21-05-2002,14.41999435,15.03033441,13.66943973,14.98909518,79381407
22-05-2002,14.22754383,14.43373999,14.02134767,14.37600536,29677090
23-05-2002,13.96911144,14.2852794,13.78490963,14.18630553,28533504
24-05-2002,14.87912083,15.06607059,14.31276817,14.31276817,44689282
27-05-2002,14.81039238,15.10456597,14.5767029,15.10456597,25100939
28-05-2002,14.29627323,14.72516237,14.19180189,14.72516237,33161820
29-05-2002,14.58769989,15.12106193,14.14506622,15.12106193,24699489
30-05-2002,14.37600517,14.82688724,14.3155196,14.3155196,30406943
31-05-2002,14.48872185,14.6261869,14.05983423,14.45573106,30189483
03-06-2002,14.86537743,14.95335485,14.41724482,14.71141694,37182360
04-06-2002,15.01108646,15.11555926,14.74165677,14.87362287,29704678
05-06-2002,15.08806705,15.25852292,14.95610241,15.01108756,26497907
06-06-2002,15.13480568,15.23103153,14.86812543,15.12105976,25395900
07-06-2002,15.10731411,15.17329718,14.91486533,15.06607488,22927609
10-06-2002,15.61042976,15.67091386,15.23652727,15.23652727,26647796
11-06-2002,15.90185833,16.02282656,15.76164522,15.83587673,31196526
12-06-2002,15.74239922,15.86061796,15.6379264,15.86061796,15428095
13-06-2002,15.64617252,15.88810893,15.61592974,15.78088664,11627649
14-06-2002,15.49771404,15.61593279,15.36299843,15.61043383,18098386
17-06-2002,15.66541576,15.7204009,15.53344967,15.7204009,11055527
18-06-2002,15.5801897,15.89085865,15.52245508,15.72590027,11623742
19-06-2002,15.76164436,15.87986458,15.33825559,15.56094715,34474440
20-06-2002,15.75614262,15.85236846,15.58293875,15.77538749,17168227
21-06-2002,15.61042976,15.78088561,15.50320896,15.78088561,11569671
24-06-2002,15.60493088,15.67091393,15.45922032,15.67091393,10577837
25-06-2002,15.00009346,15.48396782,14.73616119,15.23103346,142002298
26-06-2002,14.68392563,14.92311407,14.57120437,14.84613309,43979035
27-06-2002,14.94235992,15.02758641,14.62893996,14.81864075,40186683
28-06-2002,14.81314182,14.95610588,14.71141847,14.95610588,25290083
01-07-2002,14.93960762,15.0660748,14.76640372,14.84888219,12190220
02-07-2002,14.68667221,14.95335394,14.64543445,14.90661575,13464775
03-07-2002,14.74440765,15.0110879,14.63168641,14.68117407,33192882
04-07-2002,14.68117523,14.8983693,14.65368192,14.79114701,14491018
05-07-2002,14.4777298,14.78015036,14.41999516,14.73616165,29980061
08-07-2002,14.94785786,15.05508017,14.29627701,14.29627701,64437136
09-07-2002,15.22553158,15.31900647,14.85162907,14.95885135,51260501
10-07-2002,15.25027657,15.33825398,15.06607331,15.06607331,38031783
11-07-2002,14.60694885,15.20904061,14.5547117,15.1760498,35976076
12-07-2002,14.58769989,14.81039293,14.53546421,14.76365474,21813909
15-07-2002,14.61793804,14.68117161,14.29627123,14.68117161,14793471
16-07-2002,14.18080616,14.69767132,14.08183229,14.62619076,31603760
17-07-2002,13.96086216,14.21379501,13.84539144,14.14506395,52119237
18-07-2002,14.26053524,14.31827134,13.97461008,14.02134827,24984143
19-07-2002,14.28527927,14.42549238,14.07633362,14.07633362,31751913
22-07-2002,14.12032318,14.1808073,13.96636415,14.13131963,19612164
23-07-2002,14.11757183,14.28527823,13.89488028,13.99935309,32536594
24-07-2002,13.83164692,14.1258205,13.75191793,14.10382614,30787149
25-07-2002,13.84539318,14.27703039,13.74916879,14.02134802,84576776
26-07-2002,13.4934845,13.85089166,13.41100603,13.85089166,40847663
29-07-2002,13.6227026,13.7766631,13.13057978,13.44674774,60666477
30-07-2002,13.57046127,13.90037506,13.4879843,13.82339557,43537882
31-07-2002,13.43575191,13.62270322,13.25429956,13.46874272,47786651
01-08-2002,13.47424126,13.69143388,13.34777407,13.55397025,27319742
02-08-2002,13.35327148,13.44399838,13.14432585,13.31203225,27827682
05-08-2002,13.41375637,13.5044818,13.29553616,13.471491,30377086
06-08-2002,13.28178883,13.41375495,13.22955315,13.36151928,23542179
07-08-2002,13.26529408,13.57321357,13.18006613,13.41650508,34574487
08-08-2002,12.819911,13.34502311,12.72093567,13.29278743,51285484
09-08-2002,12.90238953,12.95737468,12.62471134,12.87214674,47182515
12-08-2002,13.24879742,13.37801259,12.88314332,13.07284259,62182944
13-08-2002,13.33677578,13.41650476,13.26804324,13.3340263,21763829
14-08-2002,13.11683178,13.38901099,13.09483743,13.31203148,33857699
15-08-2002,13.11683178,13.11683178,13.11683178,13.11683178,0
16-08-2002,13.35052013,13.41100423,13.21305507,13.25154482,27666323
19-08-2002,13.48523426,13.5649647,13.42200068,13.42200068,28777811
20-08-2002,13.68593311,13.77390905,13.4934829,13.553967,45786682
21-08-2002,13.48248672,13.80415211,13.46049237,13.69418035,27886990
22-08-2002,13.61720085,13.71342669,13.52647543,13.58146058,25102704
23-08-2002,13.73267365,13.7711634,13.55946828,13.74092061,19770288
26-08-2002,13.7986536,13.90037694,13.70242922,13.74916741,23081504
27-08-2002,13.55946922,14.29627653,13.52647842,14.29627653,18730054
28-08-2002,13.50997829,13.58146031,13.42749984,13.49898185,13400495
29-08-2002,13.72442341,13.74641776,13.44949473,13.47148908,28821799
30-08-2002,14.04883957,14.09832724,13.6914324,13.78490878,47353033
02-09-2002,14.58495235,14.73616191,14.29627624,14.29627624,57789944
03-09-2002,14.53271008,14.67567261,14.35675675,14.64817931,30057968
04-09-2002,14.80764198,14.89836888,14.35126097,14.40624612,69110182
05-09-2002,14.62344074,14.89287049,14.5712036,14.8461323,29739969
06-09-2002,14.60694885,14.75815843,14.47498269,14.62619373,35214586
09-09-2002,14.3485117,14.62618987,14.17255686,14.56570576,34598449
10-09-2002,14.3485117,14.3485117,14.3485117,14.3485117,0
11-09-2002,14.15331268,14.41174599,14.10382648,14.35126188,28936173
12-09-2002,14.32376671,14.49697205,14.1588098,14.1753052,39028575
13-09-2002,14.24129105,14.56845545,14.16980902,14.3595098,51848098
16-09-2002,14.18905449,14.36225987,14.13131985,14.2962768,29624055
17-09-2002,14.38425255,14.45848405,14.20005074,14.20005074,18710406
18-09-2002,14.22204399,14.39524934,14.18630372,14.29627402,17194639
19-09-2002,14.19180107,14.26603109,14.04883705,14.26603109,21151150
20-09-2002,14.04883957,14.15331239,13.91412543,14.02134773,24616387
23-09-2002,14.29627323,14.40349552,14.02134603,14.13131632,25511899
24-09-2002,14.04883957,14.36775698,13.9828565,14.24128981,33851622
25-09-2002,14.0405941,14.0735849,13.85639081,13.97186155,16970345
26-09-2002,14.05983734,14.13681685,14.0076002,14.13131789,8181500
27-09-2002,14.18355274,14.26878067,13.95536227,14.06258454,26125096
30-09-2002,14.18905449,14.2962768,14.13681881,14.14506724,31576774
01-10-2002,13.74641895,14.15881127,13.69418181,14.08183176,29068668
02-10-2002,13.74641895,13.74641895,13.74641895,13.74641895,0
03-10-2002,13.31203079,13.71892411,13.22405338,13.6914308,68501677
04-10-2002,12.98486614,13.29828456,12.92438057,13.25704386,55472424
07-10-2002,13.2048111,13.28728957,12.89963958,12.9216354,28380996
08-10-2002,13.32577896,13.40550795,13.18556586,13.23230258,18650971
09-10-2002,13.10858917,13.38351648,13.07009794,13.3477762,20233315
10-10-2002,13.02610588,13.16357097,12.93538045,13.03160484,20938059
11-10-2002,13.17456913,13.80140613,13.09209065,13.80140613,18031444
14-10-2002,13.31752968,13.38351127,13.19656001,13.25154515,14663623
15-10-2002,13.31752968,13.31752968,13.31752968,13.31752968,0
16-10-2002,13.42750454,13.59521098,13.35052501,13.38901478,27546599
